Feature,Importance
"TRBV6-1, TRBV6-6, TRBV6-5, TRBV6-9, TRBV6-8",2.3063416716361287e-29
"TRBV11-2, TRBV11-3, TRBV5-8, TRBV11-1",2.3063416716361287e-29
"TRBV7-2, TRBV7-3, TRBV7-8, TRBV7-9",2.3063416716361287e-29
"TRBV12-3, TRBV12-4, TRBV6-3, TRBV6-5, TRBV6-6",2.3063416716361287e-29
"TRBV2, TRBV15",2.3063416716361287e-29
"TRBV24-1, TRBV6-1, TRBV6-5",2.3063416716361287e-29
"TRBV28, TRBV7-2, TRBV7-8",2.3063416716361287e-29
"TRBV7-9, TRBV15",2.3063416716361287e-29
"TRBV5-4, TRBV28",2.3063416716361287e-29
"TRBV7-2, TRBV27, TRBV7-8, TRBV7-9",2.3063416716361287e-29
"TRBV5-6, TRBV20-1, TRBV5-7",2.3063416716361287e-29
"TRBV5-8, TRBV4-2, TRBV5-5, TRBV5-4, TRBV7-2",2.3063416716361287e-29
"TRBV5-8, TRBV5-5, TRBV5-4, TRBV7-2, TRBV11-2",2.3063416716361287e-29
"TRBV5-5, TRBV5-7, TRBV5-6",2.3063416716361287e-29
"TRBV7-3, TRBV11-2",2.3063416716361287e-29
"TRBV2, TRBV5-4",2.3063416716361287e-29
"TRBV11-1, TRBV7-9",2.3063416716361287e-29
"TRBV11-2, TRBV20-1",2.3063416716361287e-29
"TRBV12-3, TRBV12-4, TRBV20-1",2.3063416716361287e-29
"TRBV15, TRBV28",2.3063416716361287e-29
"TRBV19, TRBV27",2.3063416716361287e-29
"TRBV2, TRBV11-2",2.3063416716361287e-29
"TRBV7-9, TRBV7-3, TRBV7-6",2.3063416716361287e-29
"TRBV20-1, TRBV11-2",2.3063416716361287e-29
"TRBV20-1, TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",2.3063416716361287e-29
"TRBV20-1, TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",2.3063416716361287e-29
"TRBV20-1, TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",2.3063416716361287e-29
"TRBV21-1, TRBV19",2.3063416716361287e-29
"TRBV25-1, TRBV20-1",2.3063416716361287e-29
"TRBV28, TRBV11-1",2.3063416716361287e-29
"TRBV28, TRBV5-1",2.3063416716361287e-29
"TRBV29-1, TRBV5-4, TRBV5-8",2.3063416716361287e-29
"TRBV4-3, TRBV4-2, TRBV7-2, TRBV4-1",2.3063416716361287e-29
TRBV6-3,2.3063416716361287e-29
"TRBV7-9, TRBV7-2, TRBV7-6",2.3063416716361287e-29
"TRBV7-9, TRBV27, TRBV7-6",2.3063416716361287e-29
"TRBV7-6, TRBV7-3",2.3063416716361287e-29
"TRBV7-3, TRBV7-8, TRBV7-2",2.3063416716361287e-29
"TRBV6-9, TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8",2.3063416716361287e-29
"TRBV6-5, TRBV6-6, TRBV6-9, TRBV6-1",2.3063416716361287e-29
"TRBV11-2, TRBV11-3, TRBV7-2, TRBV11-1, TRBV7-9",2.3063416716361287e-29
"TRBV5-4, TRBV5-5, TRBV5-8, TRBV4-2",2.3063416716361287e-29
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV28, TRBV6-9",2.3063416716361287e-29
"TRBV6-1, TRBV6-5, TRBV6-6, TRBV20-1, TRBV6-8",2.3063416716361287e-29
"TRBV5-6, TRBV20-1, TRBV5-5, TRBV5-7",2.3063416716361287e-29
"TRBV7-9, TRBV7-2, TRBV7-8",2.0563707873806733e-29
"TRBV7-8, TRBV7-2, TRBV7-3",2.0563707873806733e-29
"TRBV10-3, TRBV6-4, TRBV6-2, TRBV6-3",2.0563707873806733e-29
"TRBV24-1, TRBV10-3",2.0563707873806733e-29
"TRBV5-5, TRBV5-1, TRBV5-3, TRBV5-6, TRBV5-8",2.0563707873806733e-29
"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-6",2.0563707873806733e-29
"TRBV6-5, TRBV6-1, TRBV6-8",1.7895924872369556e-29
"TRBV5-5, TRBV5-3, TRBV5-8, TRBV5-6",1.5470276955309387e-29
"TRBV7-9, TRBV5-6",1.5470276955309387e-29
"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-2",1.0281853936903367e-29
"TRBV7-9, TRBV5-6, TRBV7-3",2.5704634842258417e-30
"TRBV6-1, TRBV6-5, TRBV6-3",9.332104280267205e-33
"TRBV6-6, TRBV6-1, TRBV6-5, TRBV6-3",1.5640905618815515e-33
"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8, TRBV6-1",7.820452809407758e-34
"TRBV6-1, TRBV6-5, TRBV6-8, TRBV6-6",6.275545615785746e-34
"TRBV25-1, TRBV19",4.398997634193666e-35
"TRBV27, TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-3, TRBV6-8",4.398997634193666e-35
"TRBV9, TRBV29-1",2.6705694822411925e-35
"TRBV11-2, TRBV5-6, TRBV5-7",2.6705694822411925e-35
TRBV6-6,2.6705694822411925e-35
"TRBV11-3, TRBV11-1, TRBV6-5, TRBV6-6, TRBV6-1",2.6705694822411925e-35
"TRBV27, TRBV6-5, TRBV6-6",2.6705694822411925e-35
"TRBV2, TRBV18",2.6705694822411925e-35
"TRBV12-3, TRBV12-4, TRBV12-5",2.6705694822411925e-35
"TRBV27, TRBV10-3",0.0
